step_time,vehicle_count,queue_length_N,queue_length_S,queue_length_E,queue_length_W,queue_N,queue_S,queue_E,queue_W,avg_speed,flow_rate,time_of_day,day_of_week,current_phase,density
2993.0,10,0,0,1,1,0,0,1,1,10.726806544621803,0.002777777777777778,2993.0,0,0,0.1
2993.5,10,0,0,1,1,0,0,1,1,10.703556631529802,0.002777777777777778,2993.5,0,0,0.1
2994.0,10,0,0,1,1,0,0,1,1,10.688861258597909,0.002777777777777778,2994.0,0,0,0.1
2994.5,10,0,0,1,1,0,0,1,1,10.619611385643813,0.002777777777777778,2994.5,0,0,0.1
2995.0,14,0,0,1,1,0,0,1,1,11.023722296759688,0.0038888888888888888,2995.0,0,0,0.14
2995.5,14,0,0,1,1,0,0,1,1,11.072497859717183,0.0038888888888888888,2995.5,0,0,0.14
2996.0,14,0,0,1,1,0,0,1,1,11.118952669368994,0.0038888888888888888,2996.0,0,0,0.14
2996.5,14,0,0,1,1,0,0,1,1,11.245812230183246,0.0038888888888888888,2996.5,0,0,0.14
2997.0,14,0,0,1,1,0,0,1,1,11.33831493059513,0.0038888888888888888,2997.0,0,0,0.14
2997.5,14,0,0,1,1,0,0,1,1,11.385090547146712,0.0038888888888888888,2997.5,0,0,0.14
2998.0,14,0,0,1,1,0,0,1,1,11.487627390653431,0.0038888888888888888,2998.0,0,0,0.14
2998.5,14,0,0,1,1,0,0,1,1,11.547460253488804,0.0038888888888888888,2998.5,0,0,0.14
2999.0,14,0,0,1,1,0,0,1,1,11.50240181152814,0.0038888888888888888,2999.0,0,0,0.14
2999.5,14,0,0,1,1,0,0,1,1,11.38709916927665,0.0038888888888888888,2999.5,0,0,0.14
3000.0,18,0,0,2,1,0,0,2,1,10.231296552711079,0.005,3000.0,0,0,0.18
3000.5,18,0,0,1,1,0,0,1,1,10.040810061234701,0.005,3000.5,0,0,0.18
3001.0,18,0,0,1,1,0,0,1,1,9.833399815108779,0.005,3001.0,0,0,0.18
3001.5,18,0,0,1,1,0,0,1,1,9.559705118666042,0.005,3001.5,0,0,0.18
3002.0,18,0,0,1,1,0,0,1,1,9.43503563735207,0.005,3002.0,0,0,0.18
3002.5,18,0,0,1,1,0,0,1,1,9.328065027630162,0.005,3002.5,0,0,0.18
3003.0,18,0,0,2,2,0,0,2,2,9.38227858061542,0.005,3003.0,0,0,0.18
3003.5,18,0,0,2,2,0,0,2,2,9.278073303625282,0.005,3003.5,0,0,0.18
3004.0,18,0,0,2,2,0,0,2,2,9.436910891667662,0.005,3004.0,0,0,0.18
3004.5,18,0,0,2,2,0,0,2,2,9.424975901341424,0.005,3004.5,0,0,0.18
3005.0,18,0,0,2,2,0,0,2,2,9.427200374370862,0.005,3005.0,0,0,0.18
3005.5,18,0,0,2,2,0,0,2,2,9.515062914772583,0.005,3005.5,0,0,0.18
3006.0,18,0,0,2,2,0,0,2,2,9.588784031471034,0.005,3006.0,0,0,0.18
3006.5,18,0,0,2,2,0,0,2,2,9.601284434949076,0.005,3006.5,0,0,0.18
3007.0,18,0,0,2,2,0,0,2,2,9.582198154584198,0.005,3007.0,0,0,0.18
3007.5,18,0,0,2,2,0,0,2,2,9.622377900947434,0.005,3007.5,0,0,0.18
3008.0,18,0,0,2,2,0,0,2,2,9.578145447205909,0.005,3008.0,0,0,0.18
3008.5,16,0,0,2,2,0,0,2,2,9.205770503762647,0.0044444444444444444,3008.5,0,0,0.16
3009.0,16,0,0,2,2,0,0,2,2,9.239793942274588,0.0044444444444444444,3009.0,0,0,0.16
3009.5,16,0,0,2,2,0,0,2,2,9.1821401843979,0.0044444444444444444,3009.5,0,0,0.16
3010.0,16,0,0,2,2,0,0,2,2,9.276234787475147,0.0044444444444444444,3010.0,0,0,0.16
3010.5,16,0,0,2,2,0,0,2,2,9.318555788962435,0.0044444444444444444,3010.5,0,0,0.16
3011.0,15,0,0,2,2,0,0,2,2,9.04401384399085,0.004166666666666667,3011.0,0,0,0.15
3011.5,15,0,0,2,2,0,0,2,2,9.108082821146105,0.004166666666666667,3011.5,0,0,0.15
3012.0,15,0,0,2,2,0,0,2,2,9.096359956815979,0.004166666666666667,3012.0,0,1,0.15
3012.5,15,0,0,2,2,0,0,2,2,9.117612463326335,0.004166666666666667,3012.5,0,1,0.15
3013.0,15,0,0,2,2,0,0,2,2,9.195070714480709,0.004166666666666667,3013.0,0,1,0.15
3013.5,15,0,0,2,2,0,0,2,2,9.107353287559311,0.004166666666666667,3013.5,0,1,0.15
3014.0,15,0,0,2,2,0,0,2,2,9.15714335288123,0.004166666666666667,3014.0,0,1,0.15
3014.5,15,0,0,2,2,0,0,2,2,9.193414405753213,0.004166666666666667,3014.5,0,1,0.15
3015.0,14,0,0,0,0,0,0,0,0,9.267212583871427,0.0038888888888888888,3015.0,0,2,0.14
3015.5,14,0,0,0,0,0,0,0,0,9.504460504055947,0.0038888888888888888,3015.5,0,2,0.14
3016.0,14,0,0,0,0,0,0,0,0,9.82344195548072,0.0038888888888888888,3016.0,0,2,0.14
3016.5,14,0,0,0,0,0,0,0,0,10.154601309351449,0.0038888888888888888,3016.5,0,2,0.14
3017.0,14,0,0,0,0,0,0,0,0,10.416722933851009,0.0038888888888888888,3017.0,0,2,0.14
3017.5,14,0,0,0,0,0,0,0,0,10.697337733605206,0.0038888888888888888,3017.5,0,2,0.14
3018.0,14,0,0,0,0,0,0,0,0,10.897944951955754,0.0038888888888888888,3018.0,0,2,0.14
3018.5,14,0,0,0,0,0,0,0,0,11.246229182472547,0.0038888888888888888,3018.5,0,2,0.14
3019.0,14,0,0,0,0,0,0,0,0,11.506657902297126,0.0038888888888888888,3019.0,0,2,0.14
3019.5,14,0,0,0,0,0,0,0,0,11.746272875178434,0.0038888888888888888,3019.5,0,2,0.14
3020.0,14,0,0,0,0,0,0,0,0,11.995253389349765,0.0038888888888888888,3020.0,0,2,0.14
3020.5,14,0,0,0,0,0,0,0,0,12.372712629136524,0.0038888888888888888,3020.5,0,2,0.14
3021.0,14,0,0,0,0,0,0,0,0,12.5298619723908,0.0038888888888888888,3021.0,0,2,0.14
3021.5,14,0,0,0,0,0,0,0,0,12.802543368116702,0.0038888888888888888,3021.5,0,2,0.14
3022.0,14,0,0,0,0,0,0,0,0,12.80236132258828,0.0038888888888888888,3022.0,0,2,0.14
3022.5,14,0,0,0,0,0,0,0,0,12.790953545899125,0.0038888888888888888,3022.5,0,2,0.14
3023.0,14,0,0,0,0,0,0,0,0,12.7230452426017,0.0038888888888888888,3023.0,0,2,0.14
3023.5,14,0,0,0,0,0,0,0,0,12.743580385181748,0.0038888888888888888,3023.5,0,2,0.14
3024.0,14,0,0,0,0,0,0,0,0,12.783745997723186,0.0038888888888888888,3024.0,0,2,0.14
3024.5,14,0,0,0,0,0,0,0,0,12.668364518483996,0.0038888888888888888,3024.5,0,2,0.14
3025.0,14,0,0,0,0,0,0,0,0,12.714051355418011,0.0038888888888888888,3025.0,0,2,0.14
3025.5,18,0,0,0,0,0,0,0,0,12.946854377279818,0.005,3025.5,0,2,0.18
3026.0,18,0,0,0,0,0,0,0,0,12.890692264593062,0.005,3026.0,0,2,0.18
3026.5,18,0,0,0,0,0,0,0,0,12.816579941792655,0.005,3026.5,0,2,0.18
3027.0,18,0,0,0,0,0,0,0,0,12.920529578842725,0.005,3027.0,0,2,0.18
3027.5,18,0,0,0,0,0,0,0,0,12.867763276183368,0.005,3027.5,0,2,0.18
3028.0,18,0,0,0,0,0,0,0,0,12.869170148325216,0.005,3028.0,0,2,0.18
3028.5,18,0,0,0,0,0,0,0,0,12.899624503035806,0.005,3028.5,0,2,0.18
3029.0,18,0,0,0,0,0,0,0,0,12.895653258860923,0.005,3029.0,0,2,0.18
3029.5,18,0,0,0,0,0,0,0,0,12.67299476357164,0.005,3029.5,0,2,0.18
3030.0,18,0,0,0,0,0,0,0,0,12.510190993420679,0.005,3030.0,0,2,0.18
3030.5,18,0,0,0,0,0,0,0,0,12.302697415815462,0.005,3030.5,0,2,0.18
3031.0,18,0,0,0,0,0,0,0,0,12.017862222427114,0.005,3031.0,0,2,0.18
3031.5,18,0,0,0,0,0,0,0,0,11.746468744766512,0.005,3031.5,0,2,0.18
3032.0,18,0,0,0,0,0,0,0,0,11.587375070724715,0.005,3032.0,0,2,0.18
3032.5,18,0,0,0,0,0,0,0,0,11.402617259103037,0.005,3032.5,0,2,0.18
3033.0,18,1,1,0,0,1,1,0,0,11.423297131816138,0.005,3033.0,0,2,0.18
3033.5,18,1,1,0,0,1,1,0,0,11.367949220750598,0.005,3033.5,0,2,0.18
3034.0,18,1,1,0,0,1,1,0,0,11.405062960992737,0.005,3034.0,0,2,0.18
3034.5,18,1,1,0,0,1,1,0,0,11.387590658710476,0.005,3034.5,0,2,0.18
3035.0,18,1,1,0,0,1,1,0,0,11.3572519129105,0.005,3035.0,0,2,0.18
3035.5,18,1,1,0,0,1,1,0,0,11.391327911231448,0.005,3035.5,0,2,0.18
3036.0,18,1,1,0,0,1,1,0,0,11.363762197815761,0.005,3036.0,0,2,0.18
3036.5,18,1,1,0,0,1,1,0,0,11.339343503556558,0.005,3036.5,0,2,0.18
3037.0,18,1,1,0,0,1,1,0,0,11.416193658501696,0.005,3037.0,0,2,0.18
3037.5,18,1,1,0,0,1,1,0,0,11.352228719404314,0.005,3037.5,0,2,0.18
3038.0,18,1,1,0,0,1,1,0,0,11.361197783366762,0.005,3038.0,0,2,0.18
3038.5,16,1,1,0,0,1,1,0,0,11.154542584555497,0.0044444444444444444,3038.5,0,2,0.16
3039.0,16,1,1,0,0,1,1,0,0,11.06290851464994,0.0044444444444444444,3039.0,0,2,0.16
3039.5,16,1,1,0,0,1,1,0,0,11.091646798683836,0.0044444444444444444,3039.5,0,2,0.16
3040.0,16,1,1,0,0,1,1,0,0,11.03226918998455,0.0044444444444444444,3040.0,0,2,0.16
3040.5,16,1,1,0,0,1,1,0,0,11.140957313158765,0.0044444444444444444,3040.5,0,2,0.16
3041.0,16,1,1,0,0,1,1,0,0,11.116993175168068,0.0044444444444444444,3041.0,0,2,0.16
3041.5,16,1,1,0,0,1,1,0,0,11.006020035760315,0.0044444444444444444,3041.5,0,2,0.16
3042.0,16,1,1,0,0,1,1,0,0,11.026105044664739,0.0044444444444444444,3042.0,0,2,0.16
3042.5,16,1,1,0,0,1,1,0,0,11.021890014515762,0.0044444444444444444,3042.5,0,2,0.16
3043.0,16,1,1,0,0,1,1,0,0,10.770378099202365,0.0044444444444444444,3043.0,0,2,0.16
3043.5,16,1,1,0,0,1,1,0,0,10.597889783785806,0.0044444444444444444,3043.5,0,2,0.16
3044.0,16,1,1,0,0,1,1,0,0,10.39263829845456,0.0044444444444444444,3044.0,0,2,0.16
3044.5,16,1,1,0,0,1,1,0,0,10.067615789171558,0.0044444444444444444,3044.5,0,2,0.16
3045.0,16,1,1,0,0,1,1,0,0,9.853418000615648,0.0044444444444444444,3045.0,0,2,0.16
3045.5,16,1,1,0,0,1,1,0,0,9.746509166234663,0.0044444444444444444,3045.5,0,2,0.16
3046.0,16,2,2,0,0,2,2,0,0,9.763729627279142,0.0044444444444444444,3046.0,0,2,0.16
3046.5,16,2,2,0,0,2,2,0,0,9.750763695602163,0.0044444444444444444,3046.5,0,2,0.16
3047.0,16,2,2,0,0,2,2,0,0,9.702326881269801,0.0044444444444444444,3047.0,0,2,0.16
3047.5,16,2,2,0,0,2,2,0,0,9.701755088909163,0.0044444444444444444,3047.5,0,2,0.16
3048.0,16,2,2,0,0,2,2,0,0,9.775940343587177,0.0044444444444444444,3048.0,0,2,0.16
3048.5,16,2,2,0,0,2,2,0,0,9.716898983680043,0.0044444444444444444,3048.5,0,2,0.16
3049.0,16,2,2,0,0,2,2,0,0,9.805863463750033,0.0044444444444444444,3049.0,0,2,0.16
3049.5,16,2,2,0,0,2,2,0,0,9.735096405566042,0.0044444444444444444,3049.5,0,2,0.16
3050.0,16,2,2,0,0,2,2,0,0,9.733218692783161,0.0044444444444444444,3050.0,0,2,0.16
3050.5,16,2,2,0,0,2,2,0,0,9.746676192830096,0.0044444444444444444,3050.5,0,2,0.16
3051.0,16,2,2,0,0,2,2,0,0,9.739406065342523,0.0044444444444444444,3051.0,0,2,0.16
3051.5,16,2,2,0,0,2,2,0,0,9.76305525757071,0.0044444444444444444,3051.5,0,2,0.16
3052.0,16,2,2,0,0,2,2,0,0,9.700711257719563,0.0044444444444444444,3052.0,0,2,0.16
3052.5,16,2,2,0,0,2,2,0,0,9.77853633766081,0.0044444444444444444,3052.5,0,2,0.16
3053.0,16,2,2,0,0,2,2,0,0,9.730875857995311,0.0044444444444444444,3053.0,0,2,0.16
3053.5,16,2,2,0,0,2,2,0,0,9.781082726323987,0.0044444444444444444,3053.5,0,2,0.16
3054.0,16,2,2,0,0,2,2,0,0,9.794883224197296,0.0044444444444444444,3054.0,0,2,0.16
3054.5,16,2,2,0,0,2,2,0,0,9.777998585145728,0.0044444444444444444,3054.5,0,2,0.16
3055.0,16,2,2,0,0,2,2,0,0,9.779812989685347,0.0044444444444444444,3055.0,0,2,0.16
3055.5,18,2,2,0,0,2,2,0,0,9.423734586353518,0.005,3055.5,0,2,0.18
3056.0,17,2,2,0,0,2,2,0,0,9.226880676223379,0.004722222222222222,3056.0,0,2,0.17
3056.5,17,2,2,0,0,2,2,0,0,9.386751325120386,0.004722222222222222,3056.5,0,2,0.17
3057.0,17,2,2,0,0,2,2,0,0,9.597841633405075,0.004722222222222222,3057.0,0,3,0.17
3057.5,17,2,2,0,0,2,2,0,0,9.683671713229463,0.004722222222222222,3057.5,0,3,0.17
3058.0,17,2,2,0,0,2,2,0,0,9.724281437884304,0.004722222222222222,3058.0,0,3,0.17
3058.5,16,2,2,0,0,2,2,0,0,9.575390641919292,0.0044444444444444444,3058.5,0,3,0.16
3059.0,16,2,2,0,0,2,2,0,0,9.464972813544374,0.0044444444444444444,3059.0,0,3,0.16
3059.5,16,2,2,0,0,2,2,0,0,9.275737506004045,0.0044444444444444444,3059.5,0,3,0.16
3060.0,16,0,0,0,0,0,0,0,0,9.082077789394006,0.0044444444444444444,3060.0,0,0,0.16
3060.5,16,0,0,0,0,0,0,0,0,9.037450476053365,0.0044444444444444444,3060.5,0,0,0.16
3061.0,16,0,0,0,0,0,0,0,0,8.880941259666017,0.0044444444444444444,3061.0,0,0,0.16
3061.5,16,0,0,0,0,0,0,0,0,8.76595876063169,0.0044444444444444444,3061.5,0,0,0.16
3062.0,16,0,0,0,0,0,0,0,0,8.596420524153416,0.0044444444444444444,3062.0,0,0,0.16
3062.5,16,0,0,0,0,0,0,0,0,8.45297183304001,0.0044444444444444444,3062.5,0,0,0.16
3063.0,16,0,0,0,0,0,0,0,0,8.428763359606762,0.0044444444444444444,3063.0,0,0,0.16
3063.5,16,0,0,1,0,0,0,1,0,8.601348052535206,0.0044444444444444444,3063.5,0,0,0.16
3064.0,16,0,0,1,0,0,0,1,0,8.739703047829627,0.0044444444444444444,3064.0,0,0,0.16
3064.5,16,0,0,1,1,0,0,1,1,9.01799907410486,0.0044444444444444444,3064.5,0,0,0.16
3065.0,16,0,0,1,1,0,0,1,1,9.294132361206332,0.0044444444444444444,3065.0,0,0,0.16
3065.5,16,0,0,1,1,0,0,1,1,9.566510664921209,0.0044444444444444444,3065.5,0,0,0.16
3066.0,16,0,0,1,1,0,0,1,1,9.904199689567744,0.0044444444444444444,3066.0,0,0,0.16
3066.5,16,0,0,1,1,0,0,1,1,10.10472508397587,0.0044444444444444444,3066.5,0,0,0.16
3067.0,16,0,0,1,1,0,0,1,1,10.309851611705072,0.0044444444444444444,3067.0,0,0,0.16
3067.5,16,0,0,1,1,0,0,1,1,10.518578499123624,0.0044444444444444444,3067.5,0,0,0.16
3068.0,16,0,0,1,1,0,0,1,1,10.54093374232243,0.0044444444444444444,3068.0,0,0,0.16
3068.5,15,0,0,1,1,0,0,1,1,10.346651485080567,0.004166666666666667,3068.5,0,0,0.15
3069.0,15,0,0,1,1,0,0,1,1,10.451813488658514,0.004166666666666667,3069.0,0,0,0.15
3069.5,15,0,0,1,1,0,0,1,1,10.620083642659207,0.004166666666666667,3069.5,0,0,0.15
3070.0,15,0,0,1,1,0,0,1,1,10.61793399476943,0.004166666666666667,3070.0,0,0,0.15
3070.5,14,0,0,1,1,0,0,1,1,10.486225375011594,0.0038888888888888888,3070.5,0,0,0.14
3071.0,14,0,0,1,1,0,0,1,1,10.521576190048128,0.0038888888888888888,3071.0,0,0,0.14
3071.5,14,0,0,1,1,0,0,1,1,10.57005700583866,0.0038888888888888888,3071.5,0,0,0.14
3072.0,14,0,0,1,1,0,0,1,1,10.655979675460676,0.0038888888888888888,3072.0,0,0,0.14
3072.5,14,0,0,1,1,0,0,1,1,10.644479994444753,0.0038888888888888888,3072.5,0,0,0.14
3073.0,14,0,0,1,1,0,0,1,1,10.665057922906353,0.0038888888888888888,3073.0,0,0,0.14
3073.5,14,0,0,1,1,0,0,1,1,10.622864059060822,0.0038888888888888888,3073.5,0,0,0.14
3074.0,14,0,0,1,1,0,0,1,1,10.669356044214885,0.0038888888888888888,3074.0,0,0,0.14
3074.5,14,0,0,1,1,0,0,1,1,10.634105373034568,0.0038888888888888888,3074.5,0,0,0.14
3075.0,14,0,0,1,1,0,0,1,1,10.6037115227242,0.0038888888888888888,3075.0,0,0,0.14
3075.5,14,0,0,1,1,0,0,1,1,10.672079564910861,0.0038888888888888888,3075.5,0,0,0.14
3076.0,14,0,0,1,1,0,0,1,1,10.603664606045559,0.0038888888888888888,3076.0,0,0,0.14
3076.5,14,0,0,1,1,0,0,1,1,10.64839712982969,0.0038888888888888888,3076.5,0,0,0.14
3077.0,14,0,0,1,1,0,0,1,1,10.557231219437991,0.0038888888888888888,3077.0,0,0,0.14
3077.5,14,0,0,1,1,0,0,1,1,10.66607254608258,0.0038888888888888888,3077.5,0,0,0.14
3078.0,14,0,0,1,1,0,0,1,1,10.65249035829805,0.0038888888888888888,3078.0,0,0,0.14
3078.5,14,0,0,1,1,0,0,1,1,10.58992043584539,0.0038888888888888888,3078.5,0,0,0.14
3079.0,14,0,0,1,1,0,0,1,1,10.66070855167057,0.0038888888888888888,3079.0,0,0,0.14
3079.5,14,0,0,1,1,0,0,1,1,10.687522238160268,0.0038888888888888888,3079.5,0,0,0.14
3080.0,14,0,0,1,1,0,0,1,1,10.643224334665877,0.0038888888888888888,3080.0,0,0,0.14
3080.5,14,0,0,1,1,0,0,1,1,10.630494407626445,0.0038888888888888888,3080.5,0,0,0.14
3081.0,14,0,0,1,1,0,0,1,1,10.708599556152322,0.0038888888888888888,3081.0,0,0,0.14
3081.5,14,0,0,1,1,0,0,1,1,10.586628935245441,0.0038888888888888888,3081.5,0,0,0.14
3082.0,14,0,0,1,1,0,0,1,1,10.673220302198331,0.0038888888888888888,3082.0,0,0,0.14
3082.5,14,0,0,1,1,0,0,1,1,10.688273033368844,0.0038888888888888888,3082.5,0,0,0.14
3083.0,14,0,0,1,1,0,0,1,1,10.743365061183008,0.0038888888888888888,3083.0,0,0,0.14
3083.5,14,0,0,1,1,0,0,1,1,10.632599920394977,0.0038888888888888888,3083.5,0,0,0.14
3084.0,14,0,0,1,1,0,0,1,1,10.635662256135182,0.0038888888888888888,3084.0,0,0,0.14
3084.5,14,0,0,1,1,0,0,1,1,10.716528882146145,0.0038888888888888888,3084.5,0,0,0.14
3085.0,14,0,0,1,1,0,0,1,1,10.691106767255292,0.0038888888888888888,3085.0,0,0,0.14
3085.5,14,0,0,1,1,0,0,1,1,10.592900716025794,0.0038888888888888888,3085.5,0,0,0.14
3086.0,18,0,0,1,1,0,0,1,1,11.400809154099136,0.005,3086.0,0,0,0.18
3086.5,18,0,0,1,1,0,0,1,1,11.363322377795928,0.005,3086.5,0,0,0.18
3087.0,18,0,0,1,1,0,0,1,1,11.26720376272883,0.005,3087.0,0,0,0.18
3087.5,18,0,0,1,1,0,0,1,1,11.290119369346513,0.005,3087.5,0,0,0.18
3088.0,18,0,0,1,1,0,0,1,1,11.310182553102136,0.005,3088.0,0,0,0.18
3088.5,18,0,0,1,1,0,0,1,1,11.260310491748676,0.005,3088.5,0,0,0.18
3089.0,18,0,0,1,1,0,0,1,1,11.303442355246547,0.005,3089.0,0,0,0.18
3089.5,18,0,0,1,1,0,0,1,1,11.23591542766329,0.005,3089.5,0,0,0.18
3090.0,18,0,0,1,1,0,0,1,1,11.262694350453163,0.005,3090.0,0,0,0.18
3090.5,18,0,0,1,1,0,0,1,1,11.157041891302413,0.005,3090.5,0,0,0.18
3091.0,18,0,0,1,1,0,0,1,1,11.02795114232027,0.005,3091.0,0,0,0.18
3091.5,17,0,0,1,1,0,0,1,1,10.845669470831055,0.004722222222222222,3091.5,0,0,0.17
3092.0,17,0,0,1,1,0,0,1,1,10.700249232246806,0.004722222222222222,3092.0,0,0,0.17
3092.5,17,0,0,1,1,0,0,1,1,10.372088550423374,0.004722222222222222,3092.5,0,0,0.17
3093.0,17,0,0,1,2,0,0,1,2,10.199466836738901,0.004722222222222222,3093.0,0,0,0.17
3093.5,17,0,0,1,2,0,0,1,2,10.056615470650373,0.004722222222222222,3093.5,0,0,0.17
3094.0,17,0,0,1,2,0,0,1,2,9.930162618401026,0.004722222222222222,3094.0,0,0,0.17
3094.5,17,0,0,1,2,0,0,1,2,9.670759276780885,0.004722222222222222,3094.5,0,0,0.17
3095.0,17,0,0,2,2,0,0,2,2,9.77390607072652,0.004722222222222222,3095.0,0,0,0.17
3095.5,17,0,0,2,2,0,0,2,2,9.785835392141449,0.004722222222222222,3095.5,0,0,0.17
3096.0,17,0,0,2,2,0,0,2,2,9.816831204898818,0.004722222222222222,3096.0,0,0,0.17
3096.5,16,0,0,2,2,0,0,2,2,9.64051533727493,0.0044444444444444444,3096.5,0,0,0.16
3097.0,16,0,0,2,2,0,0,2,2,9.608966459857763,0.0044444444444444444,3097.0,0,0,0.16
3097.5,16,0,0,2,2,0,0,2,2,9.635551974630815,0.0044444444444444444,3097.5,0,0,0.16
3098.0,16,0,0,2,2,0,0,2,2,9.723221692111341,0.0044444444444444444,3098.0,0,0,0.16
3098.5,16,0,0,2,2,0,0,2,2,9.601526600765151,0.0044444444444444444,3098.5,0,0,0.16
3099.0,16,0,0,2,2,0,0,2,2,9.731137652133707,0.0044444444444444444,3099.0,0,0,0.16
3099.5,16,0,0,2,2,0,0,2,2,9.613275390324501,0.0044444444444444444,3099.5,0,0,0.16
3100.0,16,0,0,2,2,0,0,2,2,9.715496571282214,0.0044444444444444444,3100.0,0,0,0.16
3100.5,15,0,0,2,2,0,0,2,2,9.436814128073179,0.004166666666666667,3100.5,0,0,0.15
3101.0,14,0,0,2,2,0,0,2,2,9.095865211051024,0.0038888888888888888,3101.0,0,0,0.14
3101.5,14,0,0,2,2,0,0,2,2,9.177246028335166,0.0038888888888888888,3101.5,0,0,0.14
3102.0,14,0,0,2,2,0,0,2,2,9.179341140898112,0.0038888888888888888,3102.0,0,1,0.14
3102.5,12,0,0,2,2,0,0,2,2,8.402242142608271,0.0033333333333333335,3102.5,0,1,0.12
3103.0,12,0,0,2,2,0,0,2,2,8.477409834235361,0.0033333333333333335,3103.0,0,1,0.12
3103.5,12,0,0,2,2,0,0,2,2,8.398468658036162,0.0033333333333333335,3103.5,0,1,0.12
3104.0,12,0,0,2,2,0,0,2,2,8.42550221231758,0.0033333333333333335,3104.0,0,1,0.12
3104.5,12,0,0,2,2,0,0,2,2,8.3759999869732,0.0033333333333333335,3104.5,0,1,0.12
3105.0,12,0,0,0,0,0,0,0,0,8.70685315932993,0.0033333333333333335,3105.0,0,2,0.12
3105.5,12,0,0,0,0,0,0,0,0,9.060625130313106,0.0033333333333333335,3105.5,0,2,0.12
3106.0,12,0,0,0,0,0,0,0,0,9.42386222293865,0.0033333333333333335,3106.0,0,2,0.12
3106.5,12,0,0,0,0,0,0,0,0,9.721709345589167,0.0033333333333333335,3106.5,0,2,0.12
3107.0,12,0,0,0,0,0,0,0,0,10.085740025081057,0.0033333333333333335,3107.0,0,2,0.12
3107.5,12,0,0,0,0,0,0,0,0,10.42377315638638,0.0033333333333333335,3107.5,0,2,0.12
3108.0,12,0,0,0,0,0,0,0,0,10.67925341107914,0.0033333333333333335,3108.0,0,2,0.12
3108.5,12,0,0,0,0,0,0,0,0,10.914839855424873,0.0033333333333333335,3108.5,0,2,0.12
3109.0,12,0,0,0,0,0,0,0,0,11.382087301303331,0.0033333333333333335,3109.0,0,2,0.12
3109.5,12,0,0,0,0,0,0,0,0,11.68680736005144,0.0033333333333333335,3109.5,0,2,0.12
3110.0,12,0,0,0,0,0,0,0,0,11.950127737536995,0.0033333333333333335,3110.0,0,2,0.12
3110.5,12,0,0,0,0,0,0,0,0,12.34289139606071,0.0033333333333333335,3110.5,0,2,0.12
3111.0,12,0,0,0,0,0,0,0,0,12.532144466077954,0.0033333333333333335,3111.0,0,2,0.12
3111.5,12,0,0,0,0,0,0,0,0,12.738328485906914,0.0033333333333333335,3111.5,0,2,0.12
3112.0,11,0,0,0,0,0,0,0,0,13.036559806363606,0.0030555555555555557,3112.0,0,2,0.11
3112.5,10,0,0,0,0,0,0,0,0,13.201270341701283,0.002777777777777778,3112.5,0,2,0.1
3113.0,10,0,0,0,0,0,0,0,0,13.06374143012491,0.002777777777777778,3113.0,0,2,0.1
3113.5,10,0,0,0,0,0,0,0,0,13.086202120661445,0.002777777777777778,3113.5,0,2,0.1
3114.0,10,0,0,0,0,0,0,0,0,13.246219912482601,0.002777777777777778,3114.0,0,2,0.1
3114.5,10,0,0,0,0,0,0,0,0,13.089798224070517,0.002777777777777778,3114.5,0,2,0.1
3115.0,10,0,0,0,0,0,0,0,0,13.28463239559479,0.002777777777777778,3115.0,0,2,0.1
3115.5,10,0,0,0,0,0,0,0,0,13.168374205938715,0.002777777777777778,3115.5,0,2,0.1
3116.0,14,0,0,0,0,0,0,0,0,13.165153958039095,0.0038888888888888888,3116.0,0,2,0.14
3116.5,14,0,0,0,0,0,0,0,0,13.0066429881256,0.0038888888888888888,3116.5,0,2,0.14
3117.0,14,0,0,0,0,0,0,0,0,13.017788617361306,0.0038888888888888888,3117.0,0,2,0.14
3117.5,14,0,0,0,0,0,0,0,0,13.070497941002253,0.0038888888888888888,3117.5,0,2,0.14
3118.0,14,0,0,0,0,0,0,0,0,13.12320970751811,0.0038888888888888888,3118.0,0,2,0.14
3118.5,14,0,0,0,0,0,0,0,0,12.989145435286591,0.0038888888888888888,3118.5,0,2,0.14
3119.0,14,0,0,0,0,0,0,0,0,13.105732148066,0.0038888888888888888,3119.0,0,2,0.14
3119.5,14,0,0,0,0,0,0,0,0,13.060533865414163,0.0038888888888888888,3119.5,0,2,0.14
3120.0,14,0,0,0,0,0,0,0,0,13.024593792939896,0.0038888888888888888,3120.0,0,2,0.14
3120.5,14,0,0,0,0,0,0,0,0,13.012178717829432,0.0038888888888888888,3120.5,0,2,0.14
3121.0,14,0,0,0,0,0,0,0,0,12.877379656048635,0.0038888888888888888,3121.0,0,2,0.14
3121.5,14,0,0,0,0,0,0,0,0,12.624075318686947,0.0038888888888888888,3121.5,0,2,0.14
3122.0,14,0,0,0,0,0,0,0,0,12.349056604794741,0.0038888888888888888,3122.0,0,2,0.14
3122.5,14,0,0,0,0,0,0,0,0,12.046177135144278,0.0038888888888888888,3122.5,0,2,0.14
3123.0,14,0,0,0,0,0,0,0,0,11.665158414691703,0.0038888888888888888,3123.0,0,2,0.14
3123.5,14,0,0,0,0,0,0,0,0,11.398661211322002,0.0038888888888888888,3123.5,0,2,0.14
3124.0,14,1,0,0,0,1,0,0,0,11.186730581694182,0.0038888888888888888,3124.0,0,2,0.14
3124.5,14,1,0,0,0,1,0,0,0,11.22362014590838,0.0038888888888888888,3124.5,0,2,0.14
